CompoundName	TargetGene	PubchemCID	InKey	ClinicalPhase	MOA	DiseaseArea	Indication
amiodarone	KCNH2	2157	IYIKLHRQXLHMJQ-UHFFFAOYSA-N	Launched	potassium channel blocker	cardiology	ventricular arrhythmias
amisulpride	DRD2	5746246	NTJOBXMMWNYJFB-GFCCVEGCSA-N	Launched	dopamine receptor antagonist	neurology/psychiatry	psychosis|bipolar disorder|schizophrenia
amitifadine	SLC6A2	11658655	BSMNRYCSBFHEMQ-KCJUWKMLSA-N	Phase 3	serotonin transporter (SERT) inhibitor	NA	NA
amitifadine	SLC6A3	11658655	BSMNRYCSBFHEMQ-KCJUWKMLSA-N	Phase 3	serotonin transporter (SERT) inhibitor	NA	NA
amitifadine	SLC6A4	11658655	BSMNRYCSBFHEMQ-KCJUWKMLSA-N	Phase 3	serotonin transporter (SERT) inhibitor	NA	NA
amitraz	ADRA1A	NA	QXAITBQSYVNQDR-ZIOPAAQOSA-N	Launched	adrenergic receptor agonist	infectious disease	generalized demodicosis
amitraz	ADRA2A	NA	QXAITBQSYVNQDR-ZIOPAAQOSA-N	Launched	adrenergic receptor agonist	infectious disease	generalized demodicosis
amitriptyline	ADRA1A	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	ADRA1B	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	ADRA1D	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	ADRA2A	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	ADRB1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	ADRB2	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	ADRB3	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	CHRM1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	CHRM2	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	CHRM3	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	CHRM4	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	CHRM5	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HRH1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HRH2	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HRH4	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HTR1A	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HTR1B	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HTR1D	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HTR2A	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HTR2C	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HTR6	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	HTR7	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	KCNA1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	KCND2	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	KCND3	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	KCNQ2	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	KCNQ3	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	NTRK1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	NTRK2	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	OPRD1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	OPRK1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	OPRM1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	SIGMAR1	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	SLC6A2	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amitriptyline	SLC6A4	2160	KRMDCWKBEZIMAB-UHFFFAOYSA-N	Launched	norepinephrine inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin–norepinephrine reuptake inhibitor (SNRI)	neurology/psychiatry	depression
amlexanox	FGF1	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlexanox	IL3	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlexanox	PDE4A	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlexanox	PDE4B	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlexanox	PDE4C	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlexanox	PDE4D	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlexanox	S100A12	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlexanox	S100A13	2161	SGRYPYWGNKJSDL-UHFFFAOYSA-N	Launched	histamine receptor modulator	dental|pulmonary|ophthalmology|allergy	aphthous ulcers|asthma|conjunctivitis|allergic rhinitis
amlodipine	CACNA1C	9801597	HTIQEAQVCYTUBX-QGZVFWFLSA-N	Launched	calcium channel blocker	cardiology	hypertension|chronic stable angina|vasospastic angina|coronary artery disease (CAD)
amlodipine	CACNA1D	9801597	HTIQEAQVCYTUBX-QGZVFWFLSA-N	Launched	calcium channel blocker	cardiology	hypertension|chronic stable angina|vasospastic angina|coronary artery disease (CAD)
amlodipine	CACNA1F	9801597	HTIQEAQVCYTUBX-QGZVFWFLSA-N	Launched	calcium channel blocker	cardiology	hypertension|chronic stable angina|vasospastic angina|coronary artery disease (CAD)
amlodipine	CACNA1S	9801597	HTIQEAQVCYTUBX-QGZVFWFLSA-N	Launched	calcium channel blocker	cardiology	hypertension|chronic stable angina|vasospastic angina|coronary artery disease (CAD)
amlodipine	CACNA2D1	9801597	HTIQEAQVCYTUBX-QGZVFWFLSA-N	Launched	calcium channel blocker	cardiology	hypertension|chronic stable angina|vasospastic angina|coronary artery disease (CAD)
ammonium-glycyrrhizinate	HSD11B1	14982	LPLVUJXQOOQHMX-QWBHMCJMSA-N	Launched	thrombin inhibitor	dermatology	cosmetic
ammonium-glycyrrhizinate	HSD11B2	14982	LPLVUJXQOOQHMX-QWBHMCJMSA-N	Launched	thrombin inhibitor	dermatology	cosmetic
ammonium-glycyrrhizinate	SLCO1B1	14982	LPLVUJXQOOQHMX-QWBHMCJMSA-N	Launched	thrombin inhibitor	dermatology	cosmetic
ammonium-glycyrrhizinate	SLCO1B3	14982	LPLVUJXQOOQHMX-QWBHMCJMSA-N	Launched	thrombin inhibitor	dermatology	cosmetic
ammonium-lactate	HCAR1	10313098	RZOBLYBZQXQGFY-HSHFZTNMSA-N	Launched		dermatology	xerosis cutis|ichthyosis vulgaris
ammonium-perfluorocaprylate	PIM1	9554	SNGREZUHAYWORS-UHFFFAOYSA-N	Phase 1	Pim kinase inhibitor	NA	NA
AMN-082	GRM7	1894361	DTZDSNQYNPNCPK-UHFFFAOYSA-N	Preclinical	glutamate receptor modulator	NA	NA
amodiaquine	HNMT	3647519	OVCDSSHSILBFBN-UHFFFAOYSA-N	Launched	histamine receptor agonist	infectious disease	malaria
amonafide	TOP2A	50515	UPALIKSFLSVKIS-UHFFFAOYSA-N	Phase 3	topoisomerase inhibitor	NA	NA
amonafide	TOP2B	50515	UPALIKSFLSVKIS-UHFFFAOYSA-N	Phase 3	topoisomerase inhibitor	NA	NA
amoxapine	ADRA1A	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	ADRA1B	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	ADRA1D	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	ADRA2A	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	ADRA2B	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	ADRA2C	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	CHRM1	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	CHRM2	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	CHRM3	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	CHRM4	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	CHRM5	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	DRD1	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	DRD2	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	DRD3	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	DRD4	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	DRD5	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRA1	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRA2	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRA3	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRA4	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRA5	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRA6	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRB1	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRB2	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRB3	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRD	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRE	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRG1	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRG2	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRG3	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRP	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	GABRQ	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HRH1	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HRH4	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR1A	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR1B	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR2A	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR2B	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR2C	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR3A	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR6	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	HTR7	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	SLC6A2	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	SLC6A3	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxapine	SLC6A4	2170	QWGDMFLQWFTERH-UHFFFAOYSA-N	Launched	norepinephrine reputake inhibitor	neurology/psychiatry	depression
amoxicillin	CYP2C19	40467057	LSQZJLSUYDQPKJ-NJBDSQKTSA-N	Launched	penicillin binding protein inhibitor	infectious disease|gastroenterology	skin infections|duodenal ulcer disease|gonorrhea|ear infections|throat infections|genitourinary tract infections|respiratory tract infections
amoxicillin	SLC15A1	40467057	LSQZJLSUYDQPKJ-NJBDSQKTSA-N	Launched	penicillin binding protein inhibitor	infectious disease|gastroenterology	skin infections|duodenal ulcer disease|gonorrhea|ear infections|throat infections|genitourinary tract infections|respiratory tract infections
amoxicillin	SLC15A2	40467057	LSQZJLSUYDQPKJ-NJBDSQKTSA-N	Launched	penicillin binding protein inhibitor	infectious disease|gastroenterology	skin infections|duodenal ulcer disease|gonorrhea|ear infections|throat infections|genitourinary tract infections|respiratory tract infections
amoxicillin	SLC22A6	40467057	LSQZJLSUYDQPKJ-NJBDSQKTSA-N	Launched	penicillin binding protein inhibitor	infectious disease|gastroenterology	skin infections|duodenal ulcer disease|gonorrhea|ear infections|throat infections|genitourinary tract infections|respiratory tract infections
AMPA-(RS)	GRIN1	7059442	UUDAMDVQRQNNHZ-RXMQYKEDSA-N	Preclinical	glutamate receptor agonist	NA	NA
AMPA-(S)	GRIA2	7000183	UUDAMDVQRQNNHZ-YFKPBYRVSA-N	Preclinical	glutamate receptor agonist	NA	NA
AMPA-(S)	GRIN1	7000183	UUDAMDVQRQNNHZ-YFKPBYRVSA-N	Preclinical	glutamate receptor agonist	NA	NA
ampalex	GRIA1	148184	ANDGGVOPIJEHOF-UHFFFAOYSA-N	Phase 2	glutamate receptor agonist	NA	NA
ampalex	GRIA2	148184	ANDGGVOPIJEHOF-UHFFFAOYSA-N	Phase 2	glutamate receptor agonist	NA	NA
ampalex	GRIA3	148184	ANDGGVOPIJEHOF-UHFFFAOYSA-N	Phase 2	glutamate receptor agonist	NA	NA
ampalex	GRIA4	148184	ANDGGVOPIJEHOF-UHFFFAOYSA-N	Phase 2	glutamate receptor agonist	NA	NA
amperozide	FAAH	73333	NNAIYOXJNVGUOM-UHFFFAOYSA-N	Launched	dopamine receptor antagonist	neurology/psychiatry	psychosis
amperozide	HTR2A	73333	NNAIYOXJNVGUOM-UHFFFAOYSA-N	Launched	dopamine receptor antagonist	neurology/psychiatry	psychosis
ampiroxicam	PTGS1	25273583	LSNWBKACGXCGAJ-ZDUSSCGKSA-N	Launched	cyclooxygenase inhibitor	neurology/psychiatry	pain relief
ampiroxicam	PTGS2	25273583	LSNWBKACGXCGAJ-ZDUSSCGKSA-N	Launched	cyclooxygenase inhibitor	neurology/psychiatry	pain relief
amrinone	PDE3A	3698	RNLQIBCLLYYYFJ-UHFFFAOYSA-N	Launched	phosphodiesterase inhibitor	cardiology	congestive heart failure
amrinone	PDE3B	3698	RNLQIBCLLYYYFJ-UHFFFAOYSA-N	Launched	phosphodiesterase inhibitor	cardiology	congestive heart failure
amrinone	PDE4B	3698	RNLQIBCLLYYYFJ-UHFFFAOYSA-N	Launched	phosphodiesterase inhibitor	cardiology	congestive heart failure
amrinone	TNF	3698	RNLQIBCLLYYYFJ-UHFFFAOYSA-N	Launched	phosphodiesterase inhibitor	cardiology	congestive heart failure
amrubicin	TOP2A	3035016	VJZITPJGSQKZMX-XDPRQOKASA-N	Launched	topoisomerase inhibitor	oncology	small cell lung cancer
amrubicin	TOP2B	3035016	VJZITPJGSQKZMX-XDPRQOKASA-N	Launched	topoisomerase inhibitor	oncology	small cell lung cancer
amsacrine	KCNH2	2179	XCPGHVQEEXUHNC-UHFFFAOYSA-N	Launched	topoisomerase inhibitor	hematologic malignancy	acute lymphoblastic leukemia (ALL)
amsacrine	TOP2A	2179	XCPGHVQEEXUHNC-UHFFFAOYSA-N	Launched	topoisomerase inhibitor	hematologic malignancy	acute lymphoblastic leukemia (ALL)
amthamine	HRH2	126688	LHVRFUVVRXGZPV-UHFFFAOYSA-N	Preclinical	histamine receptor agonist	NA	NA
amtolmetin-guacil	PTGS1	65655	CWJNMKKMGIAGDK-UHFFFAOYSA-N	Launched	cyclooxygenase inhibitor	rheumatology	rheumatoid arthritis|osteoarthritis
amtolmetin-guacil	PTGS2	65655	CWJNMKKMGIAGDK-UHFFFAOYSA-N	Launched	cyclooxygenase inhibitor	rheumatology	rheumatoid arthritis|osteoarthritis
amuvatinib	KIT	11282283	"InChI=1S/C23H21N5O3S/c32-23(24-12-15-5-6-18-19(11-15)30-14-29-18)28-9-7-27(8-10-28)22-21-20(25-13-26-22)16-3-1-2-4-17(16)31-21/h1-6,11,13H,7-10,12,14H2,(H,24,32)"	Phase 2	FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor	NA	NA
amuvatinib	MET	11282283	"InChI=1S/C23H21N5O3S/c32-23(24-12-15-5-6-18-19(11-15)30-14-29-18)28-9-7-27(8-10-28)22-21-20(25-13-26-22)16-3-1-2-4-17(16)31-21/h1-6,11,13H,7-10,12,14H2,(H,24,32)"	Phase 2	FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor	NA	NA
amygdalin	CASP3	656516	XUCIJNAGGSZNQT-JHSLDZJXSA-N	Phase 2	caspase activator	NA	NA
AM679	ALOX5AP	44627267	VYXWHVDEWWHDLH-LJAQVGFWSA-N	Preclinical	cannabinoid receptor agonist|lipoxygenase inhibitor	NA	NA
AM679	CNR1	44627267	VYXWHVDEWWHDLH-LJAQVGFWSA-N	Preclinical	cannabinoid receptor agonist|lipoxygenase inhibitor	NA	NA
AM679	CNR2	44627267	VYXWHVDEWWHDLH-LJAQVGFWSA-N	Preclinical	cannabinoid receptor agonist|lipoxygenase inhibitor	NA	NA
ANA-12	NTRK2	6977265	TUSCYCAIGRVBMD-KRWDZBQOSA-N	Preclinical	tropomyosin receptor kinase inhibitor	NA	NA
anacetrapib	CETP	11556427	MZZLGJHLQGUVPN-HAWMADMCSA-N	Phase 3	cholesteryl ester transfer protein inhibitor	NA	NA
anagliptin	DPP4	44513473	LDXYBEHACFJIEL-HNNXBMFYSA-N	Launched	dipeptidyl peptidase inhibitor	endocrinology	diabetes mellitus
anagrelide	PDE3A	135409400	OTBXOEAOVRKTNQ-UHFFFAOYSA-N	Launched	phosphodiesterase inhibitor	hematology|hematologic malignancy	thrombocythemia|myeloproliferative neoplasms
anamorelin	GHSR	9828911	VQPFSIRUEPQQPP-MXBOTTGLSA-N	Phase 3	growth hormone secretagogue receptor agonist	NA	NA
anandamide	CACNA1G	5281969	LGEQQWMQCRIYKG-DOFZRALJSA-N	Phase 2	cannabinoid receptor agonist	NA	NA
anandamide	CACNA1H	5281969	LGEQQWMQCRIYKG-DOFZRALJSA-N	Phase 2	cannabinoid receptor agonist	NA	NA
