"","cluster","target_gene","approved_name","TruePos","FalsePos","FalseNeg","TrueNeg","TotalCmpdsTested","OddsRatio","p_val","significant"
"871",20,"DRD4","dopamine receptor D4",3,52,46,1728,1829,2.16722408026756,0.180563605829781,FALSE
"872",20,"DRD5","dopamine receptor D5",1,37,48,1743,1829,0.981418918918919,0.647483522841614,FALSE
"873",20,"EBP","EBP cholestenol delta-isomerase",2,16,47,1764,1829,4.69148936170213,0.0819208915216411,FALSE
"874",20,"EGFR","epidermal growth factor receptor",1,14,48,1766,1829,2.62797619047619,0.33563855946917,FALSE
"875",20,"EPHA1","EPH receptor A1",1,1,48,1779,1829,37.0625,0.0528777189290464,FALSE
"876",20,"EPHA10","EPH receptor A10",1,0,48,1780,1829,Inf,0.0267905959540737,FALSE
"877",20,"EPHA2","EPH receptor A2",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"878",20,"EPHA3","EPH receptor A3",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"879",20,"EPHA4","EPH receptor A4",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"880",20,"EPHA5","EPH receptor A5",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"881",20,"EPHA6","EPH receptor A6",1,0,48,1780,1829,Inf,0.0267905959540737,FALSE
"882",20,"EPHA7","EPH receptor A7",1,0,48,1780,1829,Inf,0.0267905959540737,FALSE
"883",20,"EPHA8","EPH receptor A8",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"884",20,"EPHB1","EPH receptor B1",1,1,48,1779,1829,37.0625,0.0528777189290464,FALSE
"885",20,"EPHB2","EPH receptor B2",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"886",20,"EPHB3","EPH receptor B3",1,1,48,1779,1829,37.0625,0.0528777189290464,FALSE
"887",20,"EPHB4","EPH receptor B4",1,3,48,1777,1829,12.3402777777778,0.103013478071904,FALSE
"888",20,"EPHB6","EPH receptor B6",1,1,48,1779,1829,37.0625,0.0528777189290464,FALSE
"889",20,"ERBB2","erb-b2 receptor tyrosine kinase 2",1,5,48,1775,1829,7.39583333333333,0.15054664992606,FALSE
"890",20,"ERBB3","erb-b2 receptor tyrosine kinase 3",1,3,48,1777,1829,12.3402777777778,0.103013478071904,FALSE
"891",20,"ERBB4","erb-b2 receptor tyrosine kinase 4",1,3,48,1777,1829,12.3402777777778,0.103013478071904,FALSE
"892",20,"FLT1","fms related receptor tyrosine kinase 1",1,6,48,1774,1829,6.15972222222222,0.173378912215486,FALSE
"893",20,"FLT4","fms related receptor tyrosine kinase 4",1,4,48,1776,1829,9.25,0.127096951811343,FALSE
"894",20,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",1,34,48,1746,1829,1.06985294117647,0.616927605843257,FALSE
"895",20,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",1,23,48,1757,1829,1.59148550724638,0.48104318014818,FALSE
"896",20,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",1,25,48,1755,1829,1.4625,0.50884438143524,FALSE
"897",20,"GP9","glycoprotein IX platelet",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"898",20,"GRIN1","glutamate ionotropic receptor NMDA type subunit 1",2,14,47,1766,1829,5.3677811550152,0.0664513164756966,FALSE
"899",20,"GRIN2A","glutamate ionotropic receptor NMDA type subunit 2A",1,11,48,1769,1829,3.35037878787879,0.278822266148776,FALSE
"900",20,"GRIN2B","glutamate ionotropic receptor NMDA type subunit 2B",2,14,47,1766,1829,5.3677811550152,0.0664513164756966,FALSE
"901",20,"GRIN3A","glutamate ionotropic receptor NMDA type subunit 3A",1,10,48,1770,1829,3.6875,0.258846172899081,FALSE
"902",20,"HRH1","histamine receptor H1",8,93,41,1687,1829,3.53947023341201,0.00446736080708278,TRUE
"903",20,"HTR1A","5-hydroxytryptamine receptor 1A",6,77,43,1703,1829,3.08607671398369,0.0212567202111948,FALSE
"904",20,"HTR1B","5-hydroxytryptamine receptor 1B",2,42,47,1738,1829,1.76089159067882,0.331229865569027,FALSE
"905",20,"HTR1D","5-hydroxytryptamine receptor 1D",4,39,45,1741,1829,3.96809116809117,0.0260424889422747,FALSE
"906",20,"HTR1E","5-hydroxytryptamine receptor 1E",1,23,48,1757,1829,1.59148550724638,0.48104318014818,FALSE
"907",20,"HTR1F","5-hydroxytryptamine receptor 1F",1,15,48,1765,1829,2.45138888888889,0.353584375668735,FALSE
"908",20,"HTR2A","5-hydroxytryptamine receptor 2A",10,108,39,1672,1829,3.9696106362773,0.000818040729556822,TRUE
"909",20,"HTR2B","5-hydroxytryptamine receptor 2B",5,77,44,1703,1829,2.51328217237308,0.0650459780084657,FALSE
"910",20,"HTR2C","5-hydroxytryptamine receptor 2C",6,83,43,1697,1829,2.85289997198095,0.0289683166151212,FALSE
"911",20,"HTR3A","5-hydroxytryptamine receptor 3A",2,27,47,1753,1829,2.76280535855004,0.181089447358189,FALSE
"912",20,"HTR3B","5-hydroxytryptamine receptor 3B",2,9,47,1771,1829,8.37352245862884,0.033150176962699,FALSE
"913",20,"HTR5A","5-hydroxytryptamine receptor 5A",2,14,47,1766,1829,5.3677811550152,0.0664513164756966,FALSE
"914",20,"HTR6","5-hydroxytryptamine receptor 6",2,48,47,1732,1829,1.5354609929078,0.390264949566712,FALSE
"915",20,"HTR7","5-hydroxytryptamine receptor 7",3,47,46,1733,1829,2.40471785383904,0.147667342981164,FALSE
"916",20,"KCNA1","potassium voltage-gated channel subfamily A member 1",1,9,48,1771,1829,4.09953703703704,0.238328355086683,FALSE
"917",20,"KCNA2","potassium voltage-gated channel subfamily A member 2",1,6,48,1774,1829,6.15972222222222,0.173378912215486,FALSE
"918",20,"KCNA4","potassium voltage-gated channel subfamily A member 4",1,5,48,1775,1829,7.39583333333333,0.15054664992606,FALSE
"919",20,"KCNA5","potassium voltage-gated channel subfamily A member 5",2,12,47,1768,1829,6.26950354609929,0.0521243933790052,FALSE
"920",20,"KCNA7","potassium voltage-gated channel subfamily A member 7",2,15,47,1765,1829,5.00709219858156,0.074053294876836,FALSE
"921",20,"KCNB2","potassium voltage-gated channel subfamily B member 2",1,7,48,1773,1829,5.27678571428571,0.19560966594844,FALSE
"922",20,"KCNC1","potassium voltage-gated channel subfamily C member 1",1,10,48,1770,1829,3.6875,0.258846172899081,FALSE
"923",20,"KCND2","potassium voltage-gated channel subfamily D member 2",1,9,48,1771,1829,4.09953703703704,0.238328355086683,FALSE
"924",20,"KCNH1","potassium voltage-gated channel subfamily H member 1",1,12,48,1768,1829,3.06944444444444,0.29827064752396,FALSE
"925",20,"KCNH2","potassium voltage-gated channel subfamily H member 2",12,118,37,1662,1829,4.56802565277142,9.534982330462e-05,TRUE
"926",20,"KCNH5","potassium voltage-gated channel subfamily H member 5",1,5,48,1775,1829,7.39583333333333,0.15054664992606,FALSE
"927",20,"KCNH6","potassium voltage-gated channel subfamily H member 6",1,3,48,1777,1829,12.3402777777778,0.103013478071904,FALSE
"928",20,"KCNH7","potassium voltage-gated channel subfamily H member 7",1,3,48,1777,1829,12.3402777777778,0.103013478071904,FALSE
"929",20,"KCNK1","potassium two pore domain channel subfamily K member 1",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"930",20,"KCNK6","potassium two pore domain channel subfamily K member 6",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"931",20,"KCNN4","potassium calcium-activated channel subfamily N member 4",1,7,48,1773,1829,5.27678571428571,0.19560966594844,FALSE
"932",20,"KCNT1","potassium sodium-activated channel subfamily T member 1",1,4,48,1776,1829,9.25,0.127096951811343,FALSE
"933",20,"KDR","kinase insert domain receptor",1,5,48,1775,1829,7.39583333333333,0.15054664992606,FALSE
"934",20,"LCK","LCK proto-oncogene, Src family tyrosine kinase",1,3,48,1777,1829,12.3402777777778,0.103013478071904,FALSE
"935",20,"LTA4H","leukotriene A4 hydrolase",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"936",20,"MAOA","monoamine oxidase A",2,32,47,1748,1829,2.32446808510638,0.230613692903675,FALSE
"937",20,"MAOB","monoamine oxidase B",1,24,48,1756,1829,1.52430555555556,0.495131204620611,FALSE
"938",20,"METAP2","methionyl aminopeptidase 2",1,6,48,1774,1829,6.15972222222222,0.173378912215486,FALSE
"939",20,"MLNR","motilin receptor",2,3,47,1777,1829,25.2056737588652,0.00667958311414676,TRUE
"940",20,"NISCH","nischarin",1,11,48,1769,1829,3.35037878787879,0.278822266148776,FALSE
"941",20,"NQO2","N-ribosyldihydronicotinamide:quinone reductase 2",1,5,48,1775,1829,7.39583333333333,0.15054664992606,FALSE
"942",20,"OPRK1","opioid receptor kappa 1",1,24,48,1756,1829,1.52430555555556,0.495131204620611,FALSE
"943",20,"OPRM1","opioid receptor mu 1",1,25,48,1755,1829,1.4625,0.50884438143524,FALSE
"944",20,"PRCP","prolylcarboxypeptidase",1,1,48,1779,1829,37.0625,0.0528777189290464,FALSE
"945",20,"PTK6","protein tyrosine kinase 6",1,1,48,1779,1829,37.0625,0.0528777189290464,FALSE
"946",20,"RET","ret proto-oncogene",1,4,48,1776,1829,9.25,0.127096951811343,FALSE
"947",20,"RIPK2","receptor interacting serine/threonine kinase 2",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"948",20,"SCN1A","sodium voltage-gated channel alpha subunit 1",1,34,48,1746,1829,1.06985294117647,0.616927605843257,FALSE
"949",20,"SCN2A","sodium voltage-gated channel alpha subunit 2",1,33,48,1747,1829,1.10290404040404,0.606177006007243,FALSE
"950",20,"SCN3A","sodium voltage-gated channel alpha subunit 3",1,31,48,1749,1829,1.17540322580645,0.583781724313222,FALSE
"951",20,"SCN5A","sodium voltage-gated channel alpha subunit 5",4,60,45,1720,1829,2.54814814814815,0.0891940386021572,FALSE
"952",20,"SIGMAR1","sigma non-opioid intracellular receptor 1",6,87,43,1693,1829,2.71531676022454,0.0350333472089657,FALSE
"953",20,"SLC10A1","solute carrier family 10 member 1",2,2,47,1778,1829,37.8297872340426,0.00407742950808467,TRUE
"954",20,"SLC29A4","solute carrier family 29 member 4",1,8,48,1772,1829,4.61458333333333,0.217254436057461,FALSE
"955",20,"SLC47A1","solute carrier family 47 member 1",1,13,48,1767,1829,2.83173076923077,0.31720497476588,FALSE
"956",20,"SLC6A2","solute carrier family 6 member 2",3,66,46,1714,1829,1.69367588932806,0.280860418658581,FALSE
"957",20,"SLC6A3","solute carrier family 6 member 3",4,52,45,1728,1829,2.95384615384615,0.060179521733705,FALSE
"958",20,"SLC6A4","solute carrier family 6 member 4",9,88,40,1692,1829,4.32613636363636,0.000800816431074184,TRUE
"959",20,"SLCO1B1","solute carrier organic anion transporter family member 1B1",1,18,48,1762,1829,2.03935185185185,0.404620064726937,FALSE
"960",20,"SLCO1B3","solute carrier organic anion transporter family member 1B3",1,13,48,1767,1829,2.83173076923077,0.31720497476588,FALSE
"961",20,"SRC","SRC proto-oncogene, non-receptor tyrosine kinase",1,5,48,1775,1829,7.39583333333333,0.15054664992606,FALSE
"962",20,"TACR3","tachykinin receptor 3",1,1,48,1779,1829,37.0625,0.0528777189290464,FALSE
"963",20,"TEK","TEK receptor tyrosine kinase",1,2,48,1778,1829,18.5208333333333,0.0782794659309495,FALSE
"964",20,"VEGFA","vascular endothelial growth factor A",1,3,48,1777,1829,12.3402777777778,0.103013478071904,FALSE
"965",21,"ADRA2C","adrenoceptor alpha 2C",1,75,9,1744,1829,2.5837037037037,0.346542703832287,FALSE
"966",21,"CHRM1","cholinergic receptor muscarinic 1",1,99,9,1720,1829,1.9304152637486,0.430894650691877,FALSE
"967",21,"CHRM2","cholinergic receptor muscarinic 2",1,75,9,1744,1829,2.5837037037037,0.346542703832287,FALSE
"968",21,"CHRM3","cholinergic receptor muscarinic 3",1,83,9,1736,1829,2.3239625167336,0.375832621140777,FALSE
"969",21,"CHRM4","cholinergic receptor muscarinic 4",1,73,9,1746,1829,2.65753424657534,0.339029602575449,FALSE
"970",21,"CHRM5","cholinergic receptor muscarinic 5",1,57,9,1762,1829,3.43469785575049,0.276068654583789,FALSE
"971",21,"CNR1","cannabinoid receptor 1",1,7,9,1812,1829,28.7619047619048,0.042992596632158,FALSE
"972",21,"CNR2","cannabinoid receptor 2",2,2,8,1817,1829,227.125,0.000160570047267857,TRUE
"973",21,"CYP1A2","cytochrome P450 family 1 subfamily A member 2",1,97,9,1722,1829,1.97250859106529,0.424259843452771,FALSE
"974",21,"EGFR","epidermal growth factor receptor",1,14,9,1805,1829,14.3253968253968,0.079238593097444,FALSE
"975",21,"F2","coagulation factor II, thrombin",1,12,9,1807,1829,16.7314814814815,0.0690108295196069,FALSE
"976",21,"FSHR","follicle stimulating hormone receptor",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"977",21,"GPR119","G protein-coupled receptor 119",1,2,9,1817,1829,100.944444444444,0.0163217677296933,FALSE
"978",21,"GPR55","G protein-coupled receptor 55",1,1,9,1818,1829,202,0.0109080185152174,FALSE
"979",21,"GSR","glutathione-disulfide reductase",1,1,9,1818,1829,202,0.0109080185152174,FALSE
"980",21,"P2RX1","purinergic receptor P2X 1",1,1,9,1818,1829,202,0.0109080185152174,FALSE
"981",21,"P2RX2","purinergic receptor P2X 2",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"982",21,"P2RX3","purinergic receptor P2X 3",1,1,9,1818,1829,202,0.0109080185152174,FALSE
"983",21,"P2RX5","purinergic receptor P2X 5",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"984",21,"P2RY1","purinergic receptor P2Y1",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"985",21,"P2RY11","purinergic receptor P2Y11",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"986",21,"P2RY13","purinergic receptor P2Y13",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"987",21,"P2RY2","purinergic receptor P2Y2",1,1,9,1818,1829,202,0.0109080185152174,FALSE
"988",21,"P2RY6","pyrimidinergic receptor P2Y6",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"989",21,"PLA2G2A","phospholipase A2 group IIA",1,6,9,1813,1829,33.5740740740741,0.037711098821077,FALSE
"990",21,"RYR1","ryanodine receptor 1",1,5,9,1814,1829,40.3111111111111,0.0324033828741441,FALSE
"991",21,"RYR2","ryanodine receptor 2",1,5,9,1814,1829,40.3111111111111,0.0324033828741441,FALSE
"992",21,"SCN10A","sodium voltage-gated channel alpha subunit 10",1,33,9,1786,1829,6.01346801346801,0.171477379450277,FALSE
"993",21,"SCN1A","sodium voltage-gated channel alpha subunit 1",1,34,9,1785,1829,5.83333333333333,0.176093104355847,FALSE
"994",21,"SCN2A","sodium voltage-gated channel alpha subunit 2",1,33,9,1786,1829,6.01346801346801,0.171477379450277,FALSE
"995",21,"SCN3A","sodium voltage-gated channel alpha subunit 3",1,31,9,1788,1829,6.40860215053763,0.16217604691541,FALSE
"996",21,"SIRT1","sirtuin 1",1,0,9,1819,1829,Inf,0.00546746856205582,TRUE
"997",21,"SIRT5","sirtuin 5",1,2,9,1817,1829,100.944444444444,0.0163217677296933,FALSE
"998",21,"SLCO1B3","solute carrier organic anion transporter family member 1B3",1,13,9,1806,1829,15.4358974358974,0.0741374218680672,FALSE
"999",21,"TYR","tyrosinase",1,8,9,1811,1829,25.1527777777778,0.0482479914886533,FALSE
"1000",21,"UGT1A1","UDP glucuronosyltransferase family 1 member A1",1,2,9,1817,1829,100.944444444444,0.0163217677296933,FALSE
"1001",22,"ADRA1A","adrenoceptor alpha 1A",1,82,10,1736,1829,2.11707317073171,0.400881669330289,FALSE
"1002",22,"ADRA1B","adrenoceptor alpha 1B",1,59,10,1759,1829,2.98135593220339,0.307833273730432,FALSE
"1003",22,"ADRA1D","adrenoceptor alpha 1D",1,71,10,1747,1829,2.46056338028169,0.357901960340108,FALSE
"1004",22,"ADRA2A","adrenoceptor alpha 2A",1,81,10,1737,1829,2.14444444444444,0.397085412626737,FALSE
"1005",22,"ADRA2B","adrenoceptor alpha 2B",1,78,10,1740,1829,2.23076923076923,0.385565057805185,FALSE
"1006",22,"ADRA2C","adrenoceptor alpha 2C",1,75,10,1743,1829,2.324,0.373844932809058,FALSE
"1007",22,"ADRB1","adrenoceptor beta 1",1,50,10,1768,1829,3.536,0.267980755376326,FALSE
"1008",22,"ADRB2","adrenoceptor beta 2",1,51,10,1767,1829,3.46470588235294,0.272509558352063,FALSE
"1009",22,"CCKAR","cholecystokinin A receptor",1,8,10,1810,1829,22.625,0.0529570448567689,FALSE
"1010",22,"CHRM1","cholinergic receptor muscarinic 1",1,99,10,1719,1829,1.73636363636364,0.462181365881988,FALSE
"1011",22,"CHRM2","cholinergic receptor muscarinic 2",1,75,10,1743,1829,2.324,0.373844932809058,FALSE
"1012",22,"CHRM3","cholinergic receptor muscarinic 3",1,83,10,1735,1829,2.09036144578313,0.404656183441037,FALSE
"1013",22,"CHRM4","cholinergic receptor muscarinic 4",1,73,10,1745,1829,2.39041095890411,0.365918997522902,FALSE
"1014",22,"CHRM5","cholinergic receptor muscarinic 5",1,57,10,1761,1829,3.08947368421053,0.299151677142415,FALSE
"1015",22,"CYP2C19","cytochrome P450 family 2 subfamily C member 19",1,79,10,1739,1829,2.20126582278481,0.389427220298981,FALSE
"1016",22,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",1,158,10,1660,1829,1.05063291139241,0.6333244047825,FALSE
"1017",22,"DRD2","dopamine receptor D2",1,101,10,1717,1829,1.7,0.469004832516282,FALSE
"1018",22,"DRD3","dopamine receptor D3",1,78,10,1740,1829,2.23076923076923,0.385565057805185,FALSE
"1019",22,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",1,34,10,1784,1829,5.24705882352941,0.19194617821376,FALSE
"1020",22,"GABRA2","gamma-aminobutyric acid type A receptor subunit alpha2",1,20,10,1798,1829,8.99,0.119600774530956,FALSE
"1021",22,"GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3",1,21,10,1797,1829,8.55714285714286,0.124957185747859,FALSE
"1022",22,"GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4",1,15,10,1803,1829,12.02,0.0923688636279745,FALSE
"1023",22,"GABRA5","gamma-aminobutyric acid type A receptor subunit alpha5",1,19,10,1799,1829,9.46842105263158,0.114214572372914,FALSE
"1024",22,"GABRA6","gamma-aminobutyric acid type A receptor subunit alpha6",1,14,10,1804,1829,12.8857142857143,0.0868314579152223,FALSE
"1025",22,"GABRB1","gamma-aminobutyric acid type A receptor subunit beta1",1,15,10,1803,1829,12.02,0.0923688636279745,FALSE
"1026",22,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",1,23,10,1795,1829,7.80434782608696,0.135581228211705,FALSE
"1027",22,"GABRB3","gamma-aminobutyric acid type A receptor subunit beta3",1,29,10,1789,1829,6.16896551724138,0.166753669538625,FALSE
"1028",22,"GABRD","gamma-aminobutyric acid type A receptor subunit delta",1,12,10,1806,1829,15.05,0.075664407978235,FALSE
"1029",22,"GABRE","gamma-aminobutyric acid type A receptor subunit epsilon",1,11,10,1807,1829,16.4272727272727,0.0700344569747806,FALSE
"1030",22,"GABRG1","gamma-aminobutyric acid type A receptor subunit gamma1",1,11,10,1807,1829,16.4272727272727,0.0700344569747806,FALSE
"1031",22,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",1,25,10,1793,1829,7.172,0.146087878914002,FALSE
"1032",22,"GABRG3","gamma-aminobutyric acid type A receptor subunit gamma3",1,14,10,1804,1829,12.8857142857143,0.0868314579152223,FALSE
"1033",22,"GABRP","gamma-aminobutyric acid type A receptor subunit pi",1,11,10,1807,1829,16.4272727272727,0.0700344569747806,FALSE
"1034",22,"GABRQ","gamma-aminobutyric acid type A receptor subunit theta",1,11,10,1807,1829,16.4272727272727,0.0700344569747806,FALSE
"1035",22,"GRIN1","glutamate ionotropic receptor NMDA type subunit 1",1,15,10,1803,1829,12.02,0.0923688636279745,FALSE
"1036",22,"GRIN2A","glutamate ionotropic receptor NMDA type subunit 2A",1,11,10,1807,1829,16.4272727272727,0.0700344569747806,FALSE
"1037",22,"GRIN2B","glutamate ionotropic receptor NMDA type subunit 2B",1,15,10,1803,1829,12.02,0.0923688636279745,FALSE
"1038",22,"GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C",1,8,10,1810,1829,22.625,0.0529570448567689,FALSE
"1039",22,"GRIN2D","glutamate ionotropic receptor NMDA type subunit 2D",1,9,10,1809,1829,20.1,0.0586809308493929,FALSE
"1040",22,"GRIN3A","glutamate ionotropic receptor NMDA type subunit 3A",1,10,10,1808,1829,18.08,0.0643733496293033,FALSE
"1041",22,"GRIN3B","glutamate ionotropic receptor NMDA type subunit 3B",1,8,10,1810,1829,22.625,0.0529570448567689,FALSE
"1042",22,"GRM5","glutamate metabotropic receptor 5",1,5,10,1813,1829,36.26,0.0355950154759888,FALSE
"1043",22,"HTR2A","5-hydroxytryptamine receptor 2A",1,117,10,1701,1829,1.45384615384615,0.520823960467259,FALSE
"1044",22,"KCNC4","potassium voltage-gated channel subfamily C member 4",1,7,10,1811,1829,25.8714285714286,0.047201535184628,FALSE
"1045",22,"KCNH2","potassium voltage-gated channel subfamily H member 2",1,129,10,1689,1829,1.3093023255814,0.556623012982501,FALSE
"1046",22,"RYR1","ryanodine receptor 1",1,5,10,1813,1829,36.26,0.0355950154759888,FALSE
"1047",22,"SCN10A","sodium voltage-gated channel alpha subunit 10",1,33,10,1785,1829,5.40909090909091,0.186963783572702,FALSE
"1048",22,"SCN11A","sodium voltage-gated channel alpha subunit 11",1,20,10,1798,1829,8.99,0.119600774530956,FALSE
